YDH,Load
1325520,801.925
1325521,797.87
1325522,797.883
1325523,798.68
1325600,771.402
1325601,717.139
1325602,651.59
1325603,598.539
1325604,561.216
1325605,536.133
1325606,522.408
1325607,518.472
1325608,528.91
1325609,569.917
1325610,659.837
1325611,715.08
1325612,727.319
1325613,731.236
1325614,735.831
1325615,730.972
1325616,720.305
1325617,717.5
1325618,700.189
1325619,686.227
1325620,682.629
1325621,688.707
1325622,696.518
1325623,695.904
1325700,673.602
1325701,633.621
1325702,576.8
1325703,527.969
1325704,492.073
1325705,473.793
1325706,462.386
1325707,459.789
1325708,462.967
1325709,481.467
1325710,521.614
1325711,570.477
1325712,612.403
1325713,633.583
1325714,638.076
1325715,631.23
1325716,621.785
1325717,609.88
1325718,596.995
1325719,595.2
1325720,615.713
1325721,631.232
1325722,649.787
1325723,653.05
1325800,640.143
1325801,602.212
1325802,550.955
1325803,508.905
1325804,476.453
1325805,457.828
1325806,446.953
1325807,442.953
1325808,445.193
1325809,459.446
1325810,484.613
1325811,526.737
1325812,569.155
1325813,594.261
1325814,599.848
1325815,593.819
1325816,594.669
1325817,588.415
1325818,585.74
1325819,593.408
1325820,614.693
1325821,648.554
1325822,671.321
1325823,683.912
1325900,659.573
1325901,607.361
1325902,550.284
1325903,506.293
1325904,478.597
1325905,463.679
1325906,458.474
1325907,456.538
1325908,471.768
1325909,522.033
1325910,613.055
1325911,688.43
1325912,688.93
1325913,695.981
1325914,703.695
1325915,703.805
1325916,692.563
1325917,684.273
1325918,665.351
1325919,649.167
1325920,649.668
1325921,674.857
1325922,700.281
1325923,720.005
1326000,696.394
1326001,642.19
1326002,573.533
1326003,521.742
1326004,491.649
1326005,474.258
1326006,467.022
1326007,467.029
1326008,483.191
1326009,533.945
1326010,630.277
1326011,678.575
1326012,678.886
1326013,673.664
1326014,673.954
1326015,668.63
1326016,656.408
1326017,655.055
1326018,643.359
1326019,637.766
1326020,648.264
1326021,677.647
1326022,699.667
1326023,721.769
1326100,702.129
1326101,645.82
1326102,578.114
1326103,526.687
1326104,492.266
1326105,478.485
1326106,470.786
1326107,470.565
1326108,483.762
1326109,535.877
1326110,633.639
1326111,680.473
1326112,675.144
1326113,671.585
1326114,672.143
1326115,672.427
1326116,664.918
1326117,666.462
1326118,662.434
1326119,659.091
1326120,666.581
1326121,688.692
1326122,711.747
1326123,730.358
1326200,705.167
1326201,648.496
1326202,581.014
1326203,529.982
1326204,497.568
1326205,477.257
1326206,466.874
1326207,469.735
1326208,481.221
1326209,533.457
1326210,629.252
1326211,678.624
1326212,680.172
1326213,677.607
1326214,679.632
1326215,682.836
1326216,680.907
1326217,685.264
1326218,681.456
1326219,676.204
1326220,682.76
1326221,700.609
1326222,713.611
1326223,735.523
1326300,710.657
1326301,655.226
1326302,590.209
1326303,535.93
1326304,501.719
1326305,480.774
1326306,469.498
1326307,467.893
1326308,479.711
1326309,524.949
1326310,618.695
1326311,660.028
1326312,675.803
1326313,674.31
1326314,685.521
1326315,691.059
1326316,686.508
1326317,687.808
1326318,681.402
1326319,680.318
1326320,679.633
1326321,688.817
1326322,697.066
1326323,707.878
1326400,687.484
1326401,643.047
1326402,588.042
1326403,539.862
1326404,503.362
1326405,476.858
1326406,466.639
1326407,462.58
1326408,469.872
1326409,491.081
1326410,526.791
1326411,575.175
1326412,611.74
1326413,626.326
1326414,624.4
1326415,617.624
1326416,609.165
1326417,602.167
1326418,596.489
1326419,605.71
1326420,624.257
1326421,650.237
1326422,668.874
1326423,678.888
1326500,654.147
1326501,616.276
1326502,570.954
1326503,526.795
1326504,498.079
1326505,473.455
1326506,465.007
1326507,459.113
1326508,458.696
1326509,472.591
1326510,498.982
1326511,535.178
1326512,578.841
1326513,606.935
1326514,620.403
1326515,626.822
1326516,624.067
1326517,616.709
1326518,609.881
1326519,613.336
1326520,624.637
1326521,653
1326522,676.593
1326523,680.925
1326600,651.482
1326601,597.458
1326602,540.03
1326603,498.618
1326604,471.341
1326605,457.456
1326606,451.567
1326607,453.027
1326608,468.997
1326609,521.612
1326610,621.324
1326611,682.299
1326612,690.43
1326613,693.179
1326614,695.929
1326615,710.458
1326616,685.323
1326617,684.208
1326618,668.638
1326619,662.323
1326620,670.049
1326621,695.224
1326622,722.05
1326623,739.546
1326700,700.858
1326701,646.097
1326702,580.709
1326703,530.73
1326704,498.571
1326705,481.595
1326706,472.074
1326707,470.309
1326708,484.79
1326709,537.624
1326710,640.186
1326711,694.958
1326712,692.261
1326713,689.672
1326714,679.987
1326715,671.297
1326716,657.926
1326717,655.604
1326718,647.182
1326719,646.454
1326720,660.451
1326721,687.656
1326722,714.235
1326723,729.214
1326800,697.467
1326801,643.515
1326802,579.835
1326803,526.102
1326804,494.898
1326805,477.249
1326806,468.754
1326807,468.094
1326808,483.202
1326809,534.732
1326810,633.868
1326811,680.617
1326812,678.708
1326813,672.223
1326814,673.729
1326815,675.603
1326816,669.632
1326817,671.895
1326818,666.182
1326819,665.257
1326820,668.91
1326821,691.389
1326822,715.431
1326823,731.245
1326900,701.555
1326901,647.176
1326902,579.631
1326903,527.653
1326904,496.079
1326905,477.604
1326906,468.673
1326907,466.862
1326908,483.231
1326909,533.663
1326910,635.279
1326911,686.94
1326912,685.143
1326913,681.366
1326914,682.377
1326915,680.168
1326916,675.483
1326917,671.831
1326918,661.234
1326919,655.837
1326920,660.906
1326921,685.012
1326922,715.532
1326923,730.399
1327000,702.035
1327001,649.877
1327002,585.361
1327003,531.497
1327004,500.629
1327005,482.708
1327006,470.949
1327007,472.52
1327008,484.54
1327009,531.968
1327010,629.599
1327011,685.886
1327012,694.388
1327013,698.249
1327014,696.743
1327015,688.881
1327016,679.374
1327017,667.661
1327018,651.485
1327019,643.836
1327020,651.515
1327021,664.595
1327022,686.281
1327023,696.29
1327100,668.002
1327101,626.639
1327102,572.016
1327103,519.496
1327104,484.373
1327105,463.784
1327106,452.948
1327107,453.395
1327108,458.567
1327109,480.188
1327110,520.213
1327111,568.142
1327112,605.513
1327113,620.431
1327114,611.009
1327115,602.959
1327116,593.353
1327117,584.896
1327118,578.576
1327119,584.437
1327120,599.395
1327121,631.532
1327122,658.236
1327123,665.489
1327200,640.124
1327201,601.428
1327202,552.148
1327203,506.086
1327204,472.059
1327205,452.88
1327206,442.543
1327207,438.296
1327208,442.755
1327209,456.332
1327210,486.399
1327211,526.066
1327212,573.364
1327213,601.457
1327214,606.636
1327215,602.442
1327216,595.926
1327217,588.922
1327218,583.357
1327219,589.282
1327220,609.852
1327221,649.58
1327222,687.263
1327223,699.991
1327300,666.303
1327301,606.768
1327302,547.496
1327303,504.049
1327304,475.262
1327305,459.734
1327306,452.809
1327307,453.024
1327308,471.135
1327309,520.618
1327310,620.38
1327311,673.225
1327312,674.899
1327313,679.75
1327314,683.023
1327315,682.971
1327316,680.033
1327317,683.022
1327318,675.11
1327319,672.619
1327320,679.347
1327321,704.363
1327322,732.592
1327323,744.447
1327400,704.366
1327401,645.437
1327402,580.931
1327403,526.823
1327404,492.56
1327405,477.956
1327406,465.865
1327407,466.007
1327408,481.47
1327409,529.224
1327410,629.497
1327411,682.775
1327412,685.13
1327413,683.841
1327414,682.025
1327415,684.379
1327416,683.379
1327417,688.934
1327418,686.13
1327419,687.684
1327420,692.969
1327421,709.218
1327422,737.844
1327423,753.153
1327500,715.828
1327501,658.254
1327502,589.533
1327503,534.628
1327504,503.876
1327505,482.476
1327506,473.001
1327507,471.502
1327508,485.85
1327509,536.542
1327510,632.256
1327511,684.111
1327512,686.904
1327513,693.894
1327514,700.053
1327515,704.916
1327516,701.845
1327517,697.668
1327518,692.066
1327519,685.173
1327520,686.071
1327521,700.435
1327522,727.534
1327523,740.623
1327600,707.208
1327601,651.033
1327602,586.787
1327603,531.747
1327604,500.318
1327605,476.732
1327606,468.122
1327607,463.369
1327608,477.039
1327609,525.968
1327610,620.84
1327611,671.544
1327612,671.125
1327613,667.821
1327614,673.046
1327615,671.653
1327616,665.816
1327617,672.866
1327618,664.965
1327619,663.219
1327620,670.07
1327621,685.879
1327622,718.344
1327623,728.603
1327700,694.125
1327701,642.605
1327702,573.369
1327703,528.997
1327704,490.188
1327705,472.185
1327706,460.857
1327707,459.535
1327708,470.955
1327709,518.61
1327710,616.964
1327711,672.202
1327712,676.006
1327713,681.797
1327714,689.44
1327715,689.781
1327716,679.14
1327717,671.479
1327718,665.535
1327719,655.285
1327720,657.488
1327721,673.374
1327722,700.155
1327723,695.759
1327800,664.818
1327801,623.467
1327802,566.579
1327803,519.008
1327804,485.008
1327805,462.286
1327806,452.834
1327807,447.259
1327808,453.364
1327809,475.44
1327810,513.426
1327811,568.614
1327812,613.89
1327813,638.061
1327814,644.538
1327815,632.767
1327816,618.878
1327817,605.739
1327818,593.174
1327819,593.779
1327820,605.639
1327821,635.931
1327822,667.241
1327823,660.691
1327900,631.937
1327901,590.809
1327902,543.258
1327903,502.513
1327904,464.266
1327905,447.875
1327906,437.384
1327907,435.114
1327908,437.317
1327909,449.975
1327910,480.518
1327911,518.959
1327912,583.461
1327913,618.229
1327914,632.137
1327915,637.044
1327916,639.207
1327917,632.73
1327918,627.993
1327919,633.17
1327920,656.158
1327921,688.046
1327922,712.655
1327923,689.67
1328000,653.901
1328001,602.974
1328002,541.487
1328003,502.911
1328004,472.073
1328005,454.861
1328006,449.85
1328007,449.244
1328008,466.602
1328009,521.508
1328010,623.615
1328011,685.847
1328012,694.745
1328013,698.151
1328014,708.074
1328015,708.085
1328016,708.507
1328017,710.403
1328018,705.477
1328019,701.747
1328020,721.148
1328021,740.905
1328022,752.389
1328023,726.224
1328100,686.257
1328101,628.63
1328102,568.703
1328103,516.05
1328104,485.409
1328105,466.679
1328106,456.252
1328107,454.929
1328108,468.261
1328109,521.476
1328110,622.591
1328111,674.734
1328112,673.481
1328113,669.594
1328114,664.304
1328115,656.81
1328116,646.054
1328117,644.317
1328118,632.433
1328119,626.525
1328120,635.636
1328121,660.393
1328122,712.954
1328123,721.52
1328200,686.189
1328201,632.81
1328202,568.83
1328203,519.262
1328204,491.85
1328205,469.651
1328206,458.173
1328207,459.255
1328208,478.051
1328209,531.591
1328210,633.585
1328211,685.751
1328212,678.912
1328213,672.378
1328214,665.246
1328215,658.738
1328216,650.886
1328217,654.031
1328218,644.371
1328219,634.692
1328220,643.136
1328221,669.942
1328222,720.406
1328223,727.646
1328300,692.896
1328301,639.032
1328302,572.351
1328303,522.277
1328304,487.896
1328305,469.327
1328306,459.042
1328307,460.261
1328308,477.448
1328309,530.549
1328310,632.666
1328311,689.931
1328312,688.084
1328313,687.486
1328314,679.1
1328315,672.619
1328316,662.809
1328317,661.132
1328318,650.561
1328319,651.014
1328320,655.233
1328321,675.182
1328322,724.815
1328323,725.826
1328400,694.452
1328401,642.84
1328402,575.194
1328403,523.391
1328404,492.742
1328405,468.37
1328406,458.971
1328407,457.856
1328408,472.635
1328409,527.45
1328410,624.457
1328411,674.124
1328412,676.062
1328413,671.163
1328414,669.77
1328415,666.04
1328416,656.656
1328417,656.977
1328418,649.348
1328419,640.024
1328420,641.6
1328421,656.539
1328422,700.424
1328423,699.706
1328500,672.04
1328501,627.84
1328502,577.419
1328503,524.894
1328504,487.633
1328505,464.335
1328506,454.249
1328507,448.612
1328508,453.263
1328509,472.296
1328510,526.619
1328511,576.708
1328512,612.126
1328513,621.054
1328514,620.824
1328515,612.059
1328516,601.875
1328517,591.237
1328518,583.415
1328519,591.134
1328520,611.078
1328521,647.463
1328522,689.504
1328523,683.133
1328600,648.527
1328601,610.842
1328602,559.217
1328603,515.713
1328604,472.349
1328605,452.573
1328606,442.963
1328607,439.294
1328608,443.011
1328609,455.463
1328610,486.429
1328611,528.651
1328612,583.895
1328613,606.894
1328614,602.62
1328615,593.283
1328616,583.906
1328617,573.623
1328618,566.925
1328619,576.76
1328620,602.014
1328621,647.794
1328622,701.211
1328623,693.628
1328700,664.145
1328701,608.239
1328702,553.139
1328703,500.137
1328704,476.297
1328705,456.355
1328706,450.97
1328707,450.294
1328708,463.585
1328709,513.24
1328710,604.866
1328711,667.221
1328712,690.343
1328713,705.603
1328714,712.576
1328715,707.435
1328716,699.387
1328717,693.887
1328718,682.808
1328719,680.814
1328720,687.885
1328721,724.68
1328722,752.809
1328723,735.675
1328800,692.333
1328801,635.708
1328802,569.327
1328803,516.033
1328804,484.579
1328805,462.252
1328806,454.327
1328807,455.849
1328808,468.371
1328809,522.308
1328810,621.829
1328811,677.527
1328812,678.887
1328813,682.556
1328814,688.442
1328815,685.086
1328816,677.841
1328817,674.751
1328818,665.96
1328819,664.477
1328820,671.68
1328821,699.569
1328822,744.048
1328823,730.842
1328900,694.704
1328901,640.294
1328902,575.785
1328903,525.957
1328904,492.55
1328905,474.371
1328906,464.353
1328907,464.311
1328908,479.106
1328909,534.235
1328910,635.088
1328911,686.216
1328912,687.167
1328913,684.191
1328914,687.201
1328915,687.517
1328916,678.051
1328917,678.774
1328918,673.112
1328919,668.525
1328920,668.784
1328921,692.392
1328922,740.003
1328923,731.42
1329000,694.408
1329001,639.819
1329002,576.21
1329003,525.372
1329004,486.395
1329005,481.782
1329006,464.32
1329007,463.769
1329008,477.979
1329009,531.185
1329010,629.794
1329011,685.598
1329012,684.561
1329013,683.9
1329014,687.162
1329015,684.473
1329016,669.661
1329017,665.612
1329018,658.065
1329019,656.421
1329020,658.317
1329021,682.737
1329022,728.894
1329023,720.769
1329100,687.065
1329101,634.383
1329102,571.13
1329103,526.955
1329104,491.472
1329105,468.207
1329106,457.534
1329107,457.233
1329108,469.933
1329109,522.237
1329110,609.813
1329111,671.719
1329112,684.385
1329113,683.933
1329114,687.512
1329115,689.232
1329116,676.002
1329117,674.004
1329118,664.539
1329119,652.385
1329120,649.35
1329121,669.977
1329122,702.54
1329123,686.961
1329200,655.422
1329201,616.276
1329202,563.786
1329203,515.507
1329204,481.835
1329205,463.522
1329206,453.67
1329207,452.047
1329208,456.157
1329209,481.188
1329210,524.962
1329211,574.477
1329212,605.756
1329213,616.743
1329214,612.092
1329215,601.478
1329216,591.795
1329217,586.325
1329218,581.284
1329219,584.205
1329220,605.352
1329221,641.149
1329222,676.271
1329223,657.148
1329300,629.005
1329301,588.714
1329302,542.738
1329303,503.673
1329304,472.328
1329305,450.019
1329306,436.879
1329307,433.268
1329308,436.405
1329309,452.23
1329310,479.766
1329311,527.16
1329312,571.292
1329313,594.841
1329314,596.239
1329315,594.662
1329316,593.456
1329317,582.91
1329318,572.905
1329319,575.939
1329320,594.577
1329321,640.926
1329322,693.291
1329323,679.217
1329400,645.311
1329401,592.325
1329402,539.492
1329403,497.558
1329404,469.454
1329405,450.603
1329406,447.476
1329407,450.305
1329408,466.29
1329409,524.488
1329410,625.107
1329411,687.143
1329412,675.865
1329413,673.406
1329414,672.946
1329415,662.425
1329416,655.436
1329417,652.466
1329418,643.336
1329419,638.104
1329420,646.816
1329421,686.275
1329422,740.769
1329423,724.524
1329500,684.917
1329501,630.676
1329502,567.852
1329503,519.61
1329504,486.699
1329505,468.292
1329506,458.964
1329507,459.719
1329508,472.636
1329509,529.418
1329510,626.568
1329511,688.563
1329512,691.691
1329513,696.299
1329514,695.476
1329515,700.707
1329516,692.864
1329517,690.438
1329518,678.143
1329519,663.844
1329520,665.691
1329521,697.17
1329522,748.908
1329523,734.745
1329600,698.961
1329601,645.805
1329602,582.569
1329603,535.58
1329604,504.121
1329605,483.578
1329606,471.554
1329607,473.894
1329608,490.482
1329609,544.756
1329610,647.325
1329611,702.971
1329612,694.077
1329613,690.054
1329614,688.755
1329615,682.455
1329616,670.148
1329617,664.213
1329618,645.118
1329619,645.368
1329620,661.219
1329621,707.783
1329622,753.824
1329623,739.31
1329700,704.359
1329701,656.408
1329702,593.382
1329703,547.047
1329704,512.771
1329705,493.873
1329706,484.499
1329707,485.368
1329708,503.271
1329709,560.623
1329710,665.541
1329711,718.155
1329712,713.296
1329713,708.627
1329714,708.81
1329715,706.748
1329716,696.253
1329717,697.907
1329718,689.067
1329719,681.357
1329720,700.711
1329721,735.675
1329722,776.85
1329723,760.705
1329800,725.454
1329801,675.864
1329802,610.554
1329803,558.138
1329804,522.69
1329805,501.234
1329806,494.73
1329807,492.323
1329808,507.401
1329809,562.515
1329810,664.903
1329811,724.606
1329812,721.004
1329813,720.32
1329814,722.307
1329815,722.291
1329816,707.316
1329817,693.344
1329818,671.993
1329819,660.68
1329820,667.995
1329821,701.542
1329822,742.534
1329823,721.671
1329900,694.644
1329901,652.809
1329902,599.376
1329903,551.212
1329904,517.4
1329905,497.454
1329906,484.627
1329907,483.711
1329908,487.682
1329909,514.062
1329910,557.278
1329911,604.915
1329912,646.162
1329913,666.464
1329914,670.39
1329915,664.015
1329916,655.77
1329917,644.001
1329918,627.133
1329919,623.751
1329920,649.28
1329921,687.359
1329922,710.93
1329923,679.581
1330000,651.767
1330001,614.301
1330002,570.335
1330003,528.995
1330004,496.466
1330005,474.254
1330006,462.044
1330007,458.025
1330008,459.634
1330009,472.761
1330010,509.884
1330011,554.108
1330012,599.812
1330013,627.384
1330014,644.035
1330015,637.261
1330016,628.4
1330017,624.536
1330018,621.197
1330019,619.567
1330020,640.823
1330021,684.304
