YDH,PowerDen
1307806,0
1307807,0
1307808,0
1307809,0
1307810,0
1307811,0
1307812,0.1052406
1307813,0.0289
1307814,0.0554625
1307815,0.05487812
1307816,0.0380375
1307817,0.2313062
1307818,0.6197971
1307819,0.2714772
1307820,0.4085312
1307821,0.2757719
1307822,0.09509375
1307823,0
1307900,0
1307901,0
1307902,0
1307903,0
1307904,0
1307905,0
1307906,0
1307907,0
1307908,0
1307909,0
1307910,0
1307911,0
1307912,0.12665
1307913,0.3117906
1307914,0.4754156
1307915,0.6006312
1307916,0.6823906
1307917,0.7080954
1307918,0.6738624
1307919,0.5879619
1307920,0.4538301
1307921,0.04021563
1307922,0.1008313
1307923,0
1308000,0
1308001,0
1308002,0
1308003,0
1308004,0
1308005,0
1308006,0
1308007,0
1308008,0
1308009,0
1308010,0
1308011,0
1308012,0.02757187
1308013,0.1187875
1308014,0.4333937
1308015,0.5287
1308016,0.660337
1308017,0.6970449
1308018,0.6090631
1308019,0.5204781
1308020,0.4459553
1308021,0.2871937
1308022,0.0775625
1308023,0
1308100,0
1308101,0
1308102,0
1308103,0
1308104,0
1308105,0
1308106,0
1308107,0
1308108,0
1308109,0
1308110,0
1308111,0
1308112,0.1350969
1308113,0.3195469
1308114,0.4839156
1308115,0.6104063
1308116,0.688925
1308117,0.7136207
1308118,0.6768823
1308119,0.58678
1308120,0.4549664
1308121,0.1036469
1308122,0.01992187
1308123,0
1308200,0
1308201,0
1308202,0
1308203,0
1308204,0
1308205,0
1308206,0
1308207,0
1308208,0
1308209,0
1308210,0
1308211,0
1308212,0.1380188
1308213,0.3211938
1308214,0.48705
1308215,0.6147094
1308216,0.6937062
1308217,0.7145312
1308218,0.6870565
1308219,0.6000876
1308220,0.4683119
1308221,0.3035031
1308222,0.1157594
1308223,0
1308300,0
1308301,0
1308302,0
1308303,0
1308304,0
1308305,0
1308306,0
1308307,0
1308308,0
1308309,0
1308310,0
1308311,0
1308312,0.1399844
1308313,0.3258688
1308314,0.4879
1308315,0.6201281
1308316,0.6908906
1308317,0.6435497
1308318,0.5463504
1308319,0.445403
1308320,0.28985
1308321,0.1233562
1308322,0.02863437
1308323,0
1308400,0
1308401,0
1308402,0
1308403,0
1308404,0
1308405,0
1308406,0
1308407,0
1308408,0
1308409,0
1308410,0
1308411,0
1308412,0.06911562
1308413,0.09275625
1308414,0.1480063
1308415,0.21505
1308416,0.2385312
1308417,0.2191004
1308418,0.241667
1308419,0.2267623
1308420,0.1716224
1308421,0.0618375
1308422,0.008765625
1308423,0
1308500,0
1308501,0
1308502,0
1308503,0
1308504,0
1308505,0
1308506,0
1308507,0
1308508,0
1308509,0
1308510,0
1308511,6.96E-08
1308512,0.1418969
1308513,0.320025
1308514,0.4892812
1308515,0.6129562
1308516,0.6993906
1308517,0.7221045
1308518,0.3497392
1308519,0.1000425
1308520,0.07225622
1308521,0.2104812
1308522,0.01636321
1308523,0.002125
1308600,0
1308601,0
1308602,0
1308603,0
1308604,0
1308605,0
1308606,0
1308607,0
1308608,0
1308609,0
1308610,0
1308611,2.93E-05
1308612,0.1552844
1308613,0.3388844
1308614,0.4994281
1308615,0.6236875
1308616,0.7024187
1308617,0.725233
1308618,0.08134878
1308619,0.04544804
1308620,0.1870669
1308621,0.01430194
1308622,0.00754375
1308623,0
1308700,0
1308701,0
1308702,0
1308703,0
1308704,0
1308705,0
1308706,0
1308707,0
1308708,0
1308709,0
1308710,0
1308711,0.000292325
1308712,0.1570375
1308713,0.3392031
1308714,0.5007563
1308715,0.625175
1308716,0.7013031
1308717,0.7238482
1308718,0.6115996
1308719,0.03723699
1308720,0.1518472
1308721,0.1750562
1308722,0.1038594
1308723,0
1308800,0
1308801,0
1308802,0
1308803,0
1308804,0
1308805,0
1308806,0
1308807,0
1308808,0
1308809,0
1308810,0
1308811,0.001028315
1308812,0.1618188
1308813,0.3453656
1308814,0.5109031
1308815,0.6299031
1308816,0.7069875
1308817,0.7668287
1308818,0.1715247
1308819,0.6137782
1308820,0.1564485
1308821,0.3037928
1308822,0.0435625
1308823,0.00010625
1308900,0
1308901,0
1308902,0
1308903,0
1308904,0
1308905,0
1308906,0
1308907,0
1308908,0
1308909,0
1308910,0
1308911,0.002316273
1308912,0.164475
1308913,0.3486063
1308914,0.5122843
1308915,0.6377656
1308916,0.7155938
1308917,0.7381949
1308918,0.7069119
1308919,0.6591193
1308920,0.3704452
1308921,0.3545524
1308922,0.1798796
1308923,0.01332496
1309000,0
1309001,0
1309002,0
1309003,0
1309004,0
1309005,0
1309006,0
1309007,0
1309008,0
1309009,0
1309010,0
1309011,0.004126377
1309012,0.2006008
1309013,0.2166024
1309014,0.1499628
1309015,0.4015624
1309016,0.2823374
1309017,0.650462
1309018,0.2635793
1309019,0.6527525
1309020,0.406063
1309021,0.3731357
1309022,0.04718302
1309023,0.001846027
1309100,0
1309101,0
1309102,0
1309103,0
1309104,0
1309105,0
1309106,0
1309107,0
1309108,0
1309109,0
1309110,0
1309111,0.006389981
1309112,0.1879031
1309113,0.3895323
1309114,0.5451422
1309115,0.6651681
1309116,0.7286221
1309117,0.7602387
1309118,0.7267463
1309119,0.05441289
1309120,0.5230048
1309121,0.06392956
1309122,0.09455954
1309123,0.0227375
1309200,0
1309201,0
1309202,0
1309203,0
1309204,0
1309205,0
1309206,0
1309207,0
1309208,0
1309209,0
1309210,0
1309211,0.009033361
1309212,0.2105175
1309213,0.4077224
1309214,0.5724325
1309215,0.64515
1309216,0.7741957
1309217,0.7451366
1309218,0.7657645
1309219,0.6862106
1309220,0.5553203
1309221,0.3552151
1309222,0.1711835
1309223,0.02970194
1309300,0
1309301,0
1309302,0
1309303,0
1309304,0
1309305,0
1309306,0
1309307,0
1309308,0
1309309,0
1309310,0
1309311,0.01198987
1309312,0.2154402
1309313,0.4111559
1309314,0.5745387
1309315,0.6991435
1309316,0.7772177
1309317,0.8019764
1309318,0.7737067
1309319,0.6881252
1309320,0.5576574
1309321,0.3927588
1309322,0.2069561
1309323,0.0300275
1309400,0
1309401,0
1309402,0
1309403,0
1309404,0
1309405,0
1309406,0
1309407,0
1309408,0
1309409,0
1309410,0
1309411,0.01520292
1309412,0.2203368
1309413,0.41413
1309414,0.5752222
1309415,0.7000372
1309416,0.7650378
1309417,0.7615749
1309418,0.7086199
1309419,0.4673977
1309420,0.5584704
1309421,0.3884553
1309422,0.1286077
1309423,0.01272316
1309500,0
1309501,0
1309502,0
1309503,0
1309504,0
1309505,0
1309506,0
1309507,0
1309508,0
1309509,0
1309510,0
1309511,0.01862564
1309512,0.2190199
1309513,0.399217
1309514,0.5678982
1309515,0.6950954
1309516,0.7742452
1309517,0.8008118
1309518,0.7649124
1309519,0.6799775
1309520,0.5501562
1309521,0.3907082
1309522,0.2053957
1309523,0.03094007
1309600,0
1309601,0
1309602,0
1309603,0
1309604,0
1309605,0
1309606,0
1309607,0
1309608,0
1309609,0
1309610,0
1309611,0.02221951
1309612,0.2300439
1309613,0.4263281
1309614,0.5901473
1309615,0.7146837
1309616,0.7903674
1309617,0.8124092
1309618,0.7787789
1309619,0.6915332
1309620,0.5607442
1309621,0.3967405
1309622,0.2094573
1309623,0.0336781
1309700,0
1309701,0
1309702,0
1309703,0
1309704,0
1309705,0
1309706,0
1309707,0
1309708,0
1309709,0
1309710,0
1309711,0.02595285
1309712,0.2255156
1309713,0.3978531
1309714,0.5613429
1309715,0.6856953
1309716,0.2516319
1309717,0.7877181
1309718,0.7560319
1309719,0.6735243
1309720,0.5398152
1309721,0.3918694
1309722,0.19482
1309723,0.0252678
1309800,0
1309801,0
1309802,0
1309803,0
1309804,0
1309805,0
1309806,0
1309807,0
1309808,0
1309809,0
1309810,0
1309811,0.02979949
1309812,0.2257146
1309813,0.049725
1309814,0.06242187
1309815,0.6888717
1309816,0.7631335
1309817,0.08529872
1309818,0.7520857
1309819,0.06363136
1309820,0.05542528
1309821,0.04535325
1309822,0.009125114
1309823,0.02682579
1309900,0
1309901,0
1309902,0
1309903,0
1309904,0
1309905,0
1309906,0
1309907,0
1309908,0
1309909,0
1309910,0
1309911,0
1309912,0.1138071
1309913,0.390745
1309914,0.5736969
1309915,0.67286
1309916,0.7725161
1309917,0.7718
1309918,0.7395
1309919,0.6875401
1309920,0.5532708
1309921,0.394842
1309922,0.219447
1309923,0.04399978
1310000,0
1310001,0
1310002,0
1310003,0
1310004,0
1310005,0
1310006,0
1310007,0
1310008,0
1310009,0
1310010,0
1310011,0.03774918
1310012,0.042925
1310013,0.04133125
1310014,0.05912812
1310015,0.08578355
1310016,0.2035218
1310017,0.24697
1310018,0.2484336
1310019,0.6662875
1310020,0.5435717
1310021,0.3910672
1310022,0.1937771
1310023,0.03003556
1310100,0
1310101,0
1310102,0
1310103,0
1310104,0
1310105,0
1310106,0
1310107,0
1310108,0
1310109,0
1310110,0
1310111,0.03442802
1310112,0.08387306
1310113,0.3931781
1310114,0.5509593
1310115,0.67588
1310116,0.7551119
1310117,0.7807527
1310118,0.7476066
1310119,0.6687008
1310120,0.5428085
1310121,0.3834851
1310122,0.20745
1310123,0.04297813
1310200,0
1310201,0
1310202,0
1310203,0
1310204,0
1310205,0
1310206,0
1310207,0
1310208,0
1310209,0
1310210,0
1310211,0.004222536
1310212,0.01475315
1310213,0.02132971
1310214,0.076075
1310215,0.1093687
1310216,0.7300349
1310217,0.2144627
1310218,0.1931174
1310219,0.06519691
1310220,0.1222862
1310221,0.04600351
1310222,0.02264658
1310223,0.003830675
1310300,0
1310301,0
1310302,0
1310303,0
1310304,0
1310305,0
1310306,0
1310307,0
1310308,0
1310309,0
1310310,0
1310311,0.04765313
1310312,0.2467125
1310313,0.4377044
1310314,0.5940129
1310315,0.2583711
1310316,0.7857539
1310317,0.8126487
1310318,0.7823539
1310319,0.6544874
1310320,0.5271525
1310321,0.2243997
1310322,0.2336766
1310323,0.05761278
1310400,0
1310401,0
1310402,0
1310403,0
1310404,0
1310405,0
1310406,0
1310407,0
1310408,0
1310409,0
1310410,0
1310411,0.05425196
1310412,0.1290302
1310413,0.4349439
1310414,0.5954381
1310415,0.7138742
1310416,0.7917635
1310417,0.2086724
1310418,0.7864389
1310419,0.7054497
1310420,0.5815698
1310421,0.4200638
1310422,0.2381832
1310423,0.06399866
1310500,0
1310501,0
1310502,0
1310503,0
1310504,0
1310505,0
1310506,0
1310507,0
1310508,0
1310509,0
1310510,0
1310511,0.02717329
1310512,0.2431531
1310513,0.4239375
1310514,0.1724748
1310515,0.2620567
1310516,0.4461978
1310517,0.8018724
1310518,0.7758473
1310519,0.6908326
1310520,0.56416
1310521,0.4017583
1310522,0.2492031
1310523,0.05392187
1310600,0
1310601,0
1310602,0
1310603,0
1310604,0
1310605,0
1310606,0
1310607,0
1310608,0
1310609,0
1310610,0
1310611,0.01378606
1310612,0.04908042
1310613,0.4342614
1310614,0.5880938
1310615,0.7049817
1310616,0.7765152
1310617,0.8098082
1310618,0.7787793
1310619,0.6931965
1310620,0.1797243
1310621,0.4044804
1310622,0.233585
1310623,0.06341292
1310700,0
1310701,0
1310702,0
1310703,0
1310704,0
1310705,0
1310706,0
1310707,0
1310708,0
1310709,0
1310710,0
1310711,0.03257745
1310712,0.02859849
1310713,0.136288
1310714,0.3050778
1310715,0.7025168
1310716,0.7761795
1310717,0.8060141
1310718,0.3573889
1310719,0.5872148
1310720,0.5840175
1310721,0.4284528
1310722,0.2504828
1310723,0.07314868
1310800,0
1310801,0
1310802,0
1310803,0
1310804,0
1310805,0
1310806,0
1310807,0
1310808,0
1310809,0
1310810,0
1310811,0.07101932
1310812,0.2654205
1310813,0.4440321
1310814,0.09351926
1310815,0.206516
1310816,0.1859127
1310817,0.1905584
1310818,0.3630745
1310819,0.6871236
1310820,0.114151
1310821,0.03153044
1310822,0.04937952
1310823,0.01320198
1310900,0
1310901,0
1310902,0
1310903,0
1310904,0
1310905,0
1310906,0
1310907,0
1310908,0
1310909,0
1310910,0
1310911,0.02665812
1310912,0.2370851
1310913,0.4213875
1310914,0.4611912
1310915,0.7099932
1310916,0.7744577
1310917,0.04929523
1310918,0.2546445
1310919,0.6042277
1310920,0.5702151
1310921,0.1567246
1310922,0.1947099
1310923,0.05426862
1311000,0
1311001,0
1311002,0
1311003,0
1311004,0
1311005,0
1311006,0
1311007,0
1311008,0
1311009,0
1311010,0
1311011,0.01814901
1311012,0.1231387
1311013,0.4567319
1311014,0.1563469
1311015,0.0287354
1311016,0.26775
1311017,0.6788467
1311018,0.8054395
1311019,0.6908514
1311020,0.0532564
1311021,0.442265
1311022,0.2617641
1311023,0.06293559
1311100,0
1311101,0
1311102,0
1311103,0
1311104,0
1311105,0
1311106,0
1311107,0
1311108,0
1311109,0
1311110,0
1311111,0.08351201
1311112,0.2979637
1311113,0.4090625
1311114,0.0915875
1311115,0.7576069
1311116,0.8291895
1311117,0.8038254
1311118,0.8196163
1311119,0.7391241
1311120,0.6138856
1311121,0.4518802
1311122,0.2353759
1311123,0.06603438
1311200,0
1311201,0
1311202,0
1311203,0
1311204,0
1311205,0
1311206,0
1311207,0
1311208,0
1311209,0
1311210,0
1311211,0.07974062
1311212,0.29048
1311213,0.4675145
1311214,0.593725
1311215,0.7128973
1311216,0.7802557
1311217,0.8017144
1311218,0.7660104
1311219,0.6825958
1311220,0.1847298
1311221,0.3267694
1311222,0.2742768
1311223,0.08990267
1311300,0
1311301,0
1311302,0
1311303,0
1311304,0
1311305,0
1311306,0
1311307,0
1311308,0
1311309,0
1311310,0
1311311,0.01783595
1311312,0.2722125
1311313,0.4474187
1311314,0.6036063
1311315,0.7193567
1311316,0.08681465
1311317,0.1153484
1311318,0.1304307
1311319,0.731993
1311320,0.1586876
1311321,0.4204555
1311322,0.2365242
1311323,0.07400313
1311400,0
1311401,0
1311402,0
1311403,0
1311404,0
1311405,0
1311406,0
1311407,0
1311408,0
1311409,0
1311410,0
1311411,0.09579766
1311412,0.2905558
1311413,0.4678206
1311414,0.6190458
1311415,0.7352831
1311416,0.803577
1311417,0.8246929
1311418,0.7902697
1311419,0.6947583
1311420,0.3726517
1311421,0.4274336
1311422,0.2653977
1311423,0.09034209
1311500,0
1311501,0
1311502,0
1311503,0
1311504,0
1311505,0
1311506,0
1311507,0
1311508,0
1311509,0
1311510,0
1311511,0.09983049
1311512,0.3024792
1311513,0.4839136
1311514,0.6441599
1311515,0.7295641
1311516,0.8028406
1311517,0.8639454
1311518,0.8353325
1311519,0.7543538
1311520,0.6253665
1311521,0.4646337
1311522,0.282294
1311523,0.09736624
1311600,0
1311601,0
1311602,0
1311603,0
1311604,0
1311605,0
1311606,0
1311607,0
1311608,0
1311609,0
1311610,0
1311611,0.1038271
1311612,0.3036902
1311613,0.4633031
1311614,0.6091844
1311615,0.753838
1311616,0.8294036
1311617,0.851923
1311618,0.7771324
1311619,0.7460336
1311620,0.6204799
1311621,0.4621716
1311622,0.2805682
1311623,0.09882797
1311700,0
1311701,0
1311702,0
1311703,0
1311704,0
1311705,0
1311706,0
1311707,0
1311708,0
1311709,0
1311710,0
1311711,0.107785
1311712,0.3077168
1311713,0.4852254
1311714,0.6390564
1311715,0.7189363
1311716,0.8281557
1311717,0.8157986
1311718,0.8238873
1311719,0.7449021
1311720,0.6222377
1311721,0.4652338
1311722,0.2533631
1311723,0.01181674
1311800,0
1311801,0
1311802,0
1311803,0
1311804,0
1311805,0
1311806,0
1311807,0
1311808,0
1311809,0
1311810,0
1311811,0.1117014
1311812,0.2980332
1311813,0.4733611
1311814,0.6279628
1311815,0.7473139
1311816,0.8225498
1311817,0.8490431
1311818,0.8220408
1311819,0.7454572
1311820,0.6162903
1311821,0.4649441
1311822,0.2890576
1311823,0.08155105
1311900,0
1311901,0
1311902,0
1311903,0
1311904,0
1311905,0
1311906,0
1311907,0
1311908,0
1311909,0
1311910,0
1311911,0.0271379
1311912,0.04133777
1311913,0.05505116
1311914,0.08865426
1311915,0.4576716
1311916,0.0672418
1311917,0.05500246
1311918,0.05051361
1311919,0.04609785
1311920,0.05749783
1311921,0.04613643
1311922,0.0398005
1311923,0.0144301
1312000,0
1312001,0
1312002,0
1312003,0
1312004,0
1312005,0
1312006,0
1312007,0
1312008,0
1312009,0
1312010,0
1312011,0.02091681
1312012,0.08125318
1312013,0.4566079
1312014,0.6218915
1312015,0.7403355
1312016,0.8165708
1312017,0.8478146
1312018,0.8226238
1312019,0.7487006
1312020,0.6286787
1312021,0.474067
1312022,0.2973389
1312023,0.1177296
1312100,0
1312101,0
1312102,0
1312103,0
1312104,0
1312105,0
1312106,0
1312107,0
1312108,0
1312109,0
1312110,0
1312111,0.1231803
1312112,0.3170774
1312113,0.4968596
1312114,0.6528943
1312115,0.770192
1312116,0.7867388
1312117,0.6811233
1312118,0.8323668
1312119,0.7544515
1312120,0.6346946
1312121,0.478431
1312122,0.3010104
1312123,0.1216173
1312200,0
1312201,0
1312202,0
1312203,0
1312204,0
1312205,0
1312206,0
1312207,0
1312208,0
1312209,0
1312210,0
1312211,0.1269095
1312212,0.3097731
1312213,0.4847894
1312214,0.6367872
1312215,0.7553142
1312216,0.8295321
1312217,0.8520748
1312218,0.8236666
1312219,0.7448052
1312220,0.6255933
1312221,0.471844
1312222,0.2976395
1312223,0.1213222
1312300,0
1312301,0
1312302,0
1312303,0
1312304,0
1312305,0
1312306,0
1312307,0
1312308,0
1312309,0
1312310,0
1312311,0.130587
1312312,0.313388
1312313,0.4915694
1312314,0.648864
1312315,0.7734912
1312316,0.8467976
1312317,0.8697401
1312318,0.8420605
1312319,0.7632117
1312320,0.642305
1312321,0.4852499
1312322,0.3094544
1312323,0.1275179
1312400,0
1312401,0
1312402,0
1312403,0
1312404,0
1312405,0
1312406,0
1312407,0
1312408,0
1312409,0
1312410,0
1312411,0.1342111
1312412,0.314808
1312413,0.4899719
1312414,0.6435223
1312415,0.7616217
1312416,0.8355753
1312417,0.861046
1312418,0.836382
1312419,0.7608351
1312420,0.6394604
1312421,0.4833252
1312422,0.3070428
1312423,0.1288846
1312500,0
1312501,0
1312502,0
1312503,0
1312504,0
1312505,0
1312506,0
1312507,0
1312508,0
1312509,0
1312510,0
1312511,0.1377801
1312512,0.3322286
1312513,0.5113102
1312514,0.6647536
1312515,0.7823839
1312516,0.8527629
1312517,0.874029
1312518,0.8454572
1312519,0.7691809
1312520,0.6476582
1312521,0.4931604
1312522,0.316172
1312523,0.1345022
1312600,6.32E-09
1312601,0
1312602,0
1312603,0
1312604,0
1312605,0
1312606,0
1312607,0
1312608,0
1312609,0
1312610,0
1312611,0.02604422
1312612,0.05825967
1312613,0.1075781
1312614,0.1119781
1312615,0.2627609
1312616,0.412209
1312617,0.6241407
1312618,0.8209142
1312619,0.7442575
1312620,0.5303157
1312621,0.4743541
1312622,0.1631118
1312623,0.1296116
1312700,5.07E-06
1312701,0
1312702,0
1312703,0
1312704,0
1312705,0
1312706,0
1312707,0
1312708,0
1312709,0
1312710,0
1312711,0.1410563
1312712,0.3144866
1312713,0.2667392
1312714,0.4259859
1312715,0.2823257
1312716,0.80325
1312717,0.82365
1312718,0.8133686
1312719,0.7355781
1312720,0.59245
1312721,0.4369
1312722,0.265115
1312723,0.1311151
1312800,0
1312801,0
1312802,0
1312803,0
1312804,0
1312805,0
1312806,0
1312807,0
1312808,0
1312809,0
1312810,0
1312811,0.000554491
1312812,0.005462457
1312813,0.1297163
1312814,0.02564636
1312815,0.4161005
1312816,0.1651021
1312817,0.1710998
1312818,0.327592
1312819,0.6325984
1312820,0.2694469
1312821,0.1539533
1312822,0.1032452
1312823,0.1349428
1312900,1.93E-05
1312901,0
1312902,0
1312903,0
1312904,0
1312905,0
1312906,0
1312907,0
1312908,0
1312909,0
1312910,0
1312911,0.1446396
1312912,0.0252612
1312913,0.04823969
1312914,0.02003669
1312915,0.1771451
1312916,0.821992
1312917,0.8444981
1312918,0.4165243
1312919,0.7443408
1312920,0.6278534
1312921,0.4786105
1312922,0.3089356
1312923,0.1357627
1313000,0.000450807
1313001,0
1313002,0
1313003,0
1313004,0
1313005,0
1313006,0
1313007,0
1313008,0
1313009,0
1313010,0
1313011,0.1485025
1313012,0.3238127
1313013,0.493436
1313014,0.6434315
1313015,0.7582269
1313016,0.8322152
1313017,0.8533056
1313018,0.70975
1313019,0.67065
1313020,0.6309359
1313021,0.4796138
1313022,0.2108817
1313023,0.1031279
1313100,0.001544319
1313101,0
1313102,0
1313103,0
1313104,0
1313105,0
1313106,0
1313107,0
1313108,0
1313109,0
1313110,0
1313111,0.146914
1313112,0.3176411
1313113,0.2866726
1313114,0.4545711
1313115,0.255563
1313116,0.1598439
1313117,0.2340123
1313118,0.420486
1313119,0.7391444
1313120,0.621884
1313121,0.05894302
1313122,0.2841602
1313123,0.09970946
1313200,0.002287964
1313201,0
1313202,0
1313203,0
1313204,0
1313205,0
1313206,0
1313207,0
1313208,0
1313209,0
1313210,6.62E-13
1313211,0.03721536
1313212,0.2194146
1313213,0.5054845
1313214,0.6601471
1313215,0.743973
1313216,0.8068328
1313217,0.8662008
1313218,0.8465858
1313219,0.7863289
1313220,0.6672271
1313221,0.5146672
1313222,0.3355434
1313223,0.1541825
1313300,0.00376764
1313301,0
1313302,0
1313303,0
1313304,0
1313305,0
1313306,0
1313307,0
1313308,0
1313309,0
1313310,2.50E-07
1313311,0.1641789
1313312,0.3476282
1313313,0.5204419
1313314,0.6714122
1313315,0.7875088
1313316,0.8620007
1313317,0.8882207
1313318,0.8630519
1313319,0.7858012
1313320,0.1839083
1313321,0.1099276
1313322,0.3371449
1313323,0.1562929
1313400,0.005175186
1313401,0
1313402,0
1313403,0
1313404,0
1313405,0
1313406,0
1313407,0
1313408,0
1313409,0
1313410,1.30E-05
1313411,0.1671909
1313412,0.3503139
1313413,0.5262562
1313414,0.677726
1313415,0.7958902
1313416,0.8693897
1313417,0.8935853
1313418,0.8633928
1313419,0.7856432
1313420,0.6660001
1313421,0.5133628
1313422,0.3385273
1313423,0.158053
1313500,0.006734594
1313501,0
1313502,0
1313503,0
1313504,0
1313505,0
1313506,0
1313507,0
1313508,0
1313509,0
1313510,9.35E-05
1313511,0.159035
1313512,0.32793
1313513,0.505915
1313514,0.6520875
1313515,0.7623222
1313516,0.8318276
1313517,0.851773
1313518,0.8217705
1313519,0.7498214
1313520,0.6370826
1313521,0.4925088
1313522,0.3227007
1313523,0.1505181
1313600,0.008415246
1313601,0
1313602,0
1313603,0
1313604,0
1313605,0
1313606,0
1313607,0
1313608,0
1313609,0
1313610,0.000311708
1313611,0.163375
1313612,0.3384114
1313613,0.4830537
1313614,0.348075
1313615,0.7236356
1313616,0.8306714
1313617,0.8583915
1313618,0.8321715
1313619,0.7586814
1313620,0.6449315
1313621,0.4963064
1313622,0.3258421
1313623,0.152266
1313700,0.01019029
1313701,0
1313702,0
1313703,0
1313704,0
1313705,0
1313706,0
1313707,0
1313708,0
1313709,0
1313710,0.000708855
1313711,0.1722155
1313712,0.349851
1313713,0.5219088
1313714,0.6702325
1313715,0.7859987
1313716,0.8583828
1313717,0.8806266
1313718,0.8385558
1313719,0.7782744
1313720,0.6601471
1313721,0.5094905
1313722,0.3371409
1313723,0.11288
